player1,player2,score1,score2,round,tourneyName,eventName,date
Envy,Jolak,3,0,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Lambo Xiao Long,Sakura,3,1,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Mira,AntiThunder,3,0,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Sheepy,Kinraiku,0,-1,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Rat,gravy,0,-1,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Bunker Pyro,Rogise,3,0,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
mike_Saftig,Minish,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Nupperz,Tilted,0,-1,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Zintai,Sakura,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Eddventure,ChiliLion,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Dusty,Data Xigbar In Real Life,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Rat,AntiThunder,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
defnotdylo,Unluckythirteen,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
CPU,diplohmatt,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Nom,Nullivoid,1,2,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Waffe115,animal,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Medic,Rogise,0,2,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Envy,Ignus,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Superboy_,Anklegator,1,2,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Jdjones,Mst_Towelette,2,1,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
CoOLgUy,SoloMan98,0,2,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Lurry,Bayo,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Lambo Xiao Long,Dartremix,2,1,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
KrillinBChillin,Lil' John Cena,2,0,Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
Data Xigbar In Real Life,Goldio,-1,0,Losers Round 1,9moons-weekly-29-guilty-gear-strive-new-patch-edition,rr-to-bracket,6.11.22
MFCR,NERO,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,cheryo,2,1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Trevor Tsu,2,1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,Lurry,2,1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,Terb,2,1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,MacMens,-1,0,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,Waffe115,2,0,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
kuri kabana,gogetabro,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
King Rex,NOT A REAL PERSON 5,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Lil' John Cena,NOT A REAL PERSON 2,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
CrispyCthulhu,NOT A REAL PERSON 4,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Xivalii,NOT A REAL PERSON 1,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
CoOLgUy,NOT A REAL PERSON 3,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
SoloMan98,Voltiyon,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
ItsMePugs,DomiWurld,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Just Joe,MeatRodOfMisery,2,0,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Squidnow,thieLupus,2,0,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
ShimadaTiger,Coscu,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
ShimadaTiger,Coscu,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zaran,Maj0ra,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Nao,Hawffensive,0,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Shmurple,Loona,-1,0,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sakura,Xerker,1,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sunset Radiance,Sheepy,0,-1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Austine,GAGler,1,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Kite,Garbagepailkids,1,2,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iain,iScorpion,2,1,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Ciyef,BAHRU,2,0,Round 9,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,GalacticBounty,1,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,Superboy_,1,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,Lambo Xiao Long,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Envy,2,1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,Young_Lz_23,-1,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,SpicyFetus,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,defnotdylo,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Lil' John Cena,Terb,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
CrispyCthulhu,Lurry,1,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
kuri kabana,cheryo,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
King Rex,Waffe115,-1,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
SoloMan98,Trevor Tsu,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Xivalii,NERO,0,-1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
CoOLgUy,MacMens,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sunset Radiance,NOT A REAL PERSON 1,0,-1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Austine,NOT A REAL PERSON 4,0,-1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iain,NOT A REAL PERSON 2,0,-1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sakura,NOT A REAL PERSON 3,0,-1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Ciyef,gogetabro,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Shmurple,Voltiyon,-1,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Kite,NOT A REAL PERSON 5,0,-1,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Garbagepailkids,MeatRodOfMisery,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
GAGler,Coscu,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sheepy,DomiWurld,-1,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iScorpion,thieLupus,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Loona,Maj0ra,0,2,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
BAHRU,AfterTheRaine,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Xerker,Hawffensive,2,0,Round 8,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sunset Radiance,NERO,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iain,Terb,1,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Ciyef,cheryo,1,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sakura,MacMens,1,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Kite,Waffe115,0,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Austine,Lurry,1,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Shmurple,Trevor Tsu,-1,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
AfterTheRaine,gogetabro,0,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
DomiWurld,NOT A REAL PERSON 1,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Maj0ra,Voltiyon,2,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Coscu,NOT A REAL PERSON 4,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MeatRodOfMisery,NOT A REAL PERSON 5,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
thieLupus,NOT A REAL PERSON 2,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Hawffensive,NOT A REAL PERSON 3,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,SoloMan98,2,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,kuri kabana,2,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,Xivalii,2,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,CoOLgUy,-1,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,Lil' John Cena,2,1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,CrispyCthulhu,2,1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,King Rex,0,-1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
ItsMePugs,GalacticBounty,0,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
ShimadaTiger,Superboy_,0,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Just Joe,SpicyFetus,2,0,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Twiggs,defnotdylo,1,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zaran,Envy,0,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Nao,Young_Lz_23,0,2,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Squidnow,Lambo Xiao Long,2,1,Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,Papple,2,3,Grand Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,UMISHO,0,3,Grand Final Reset,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,ItsMePugs,2,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,Squidnow,1,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,Nao,-1,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,ShimadaTiger,2,1,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,Just Joe,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Zaran,2,1,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,Twiggs,2,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Kite,King Rex,0,-1,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Austine,CrispyCthulhu,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iain,Lil' John Cena,2,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Shmurple,SoloMan98,-1,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sunset Radiance,Xivalii,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sakura,CoOLgUy,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Ciyef,kuri kabana,2,1,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Loona,Envy,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Xerker,Young_Lz_23,1,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Garbagepailkids,SpicyFetus,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
BAHRU,defnotdylo,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sheepy,GalacticBounty,-1,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
GAGler,Superboy_,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iScorpion,Lambo Xiao Long,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Coscu,Lurry,1,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
DomiWurld,NERO,0,-1,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
thieLupus,Terb,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MeatRodOfMisery,Waffe115,-1,0,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Maj0ra,Trevor Tsu,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Hawffensive,MacMens,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
AfterTheRaine,cheryo,0,2,Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,Papple,3,1,Winners Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,cheryo,3,0,Losers Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,Ciyef,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Shmurple,0,-1,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,Sunset Radiance,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,Sakura,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,Kite,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,Austine,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,iain,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Loona,Zaran,0,2,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
GAGler,ShimadaTiger,2,1,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Sheepy,ItsMePugs,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Xerker,Nao,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Garbagepailkids,Just Joe,0,2,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
iScorpion,Squidnow,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
BAHRU,Twiggs,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MeatRodOfMisery,King Rex,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Hawffensive,CoOLgUy,0,2,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
DomiWurld,Xivalii,2,1,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
AfterTheRaine,kuri kabana,0,2,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Maj0ra,SoloMan98,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
thieLupus,Lil' John Cena,1,2,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Coscu,CrispyCthulhu,0,2,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 1,GalacticBounty,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Voltiyon,Envy,2,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 5,SpicyFetus,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 2,Lambo Xiao Long,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
gogetabro,defnotdylo,2,1,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 4,Superboy_,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 3,Young_Lz_23,-1,0,Round 5,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Trevor Tsu,cheryo,2,3,Losers Semi-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,Trevor Tsu,3,1,Winners Semi-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,Papple,1,3,Winners Semi-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Trevor Tsu,K7 Showoff,3,0,Losers Quarter-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,cheryo,1,3,Losers Quarter-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,Xerker,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,Garbagepailkids,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,GAGler,2,1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,BAHRU,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Loona,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,Sheepy,0,-1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,iScorpion,2,1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
AfterTheRaine,Ciyef,0,2,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Hawffensive,Sakura,1,2,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
DomiWurld,Sunset Radiance,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MeatRodOfMisery,Kite,0,2,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
thieLupus,iain,0,2,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Coscu,Austine,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Maj0ra,Shmurple,0,-1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 3,Nao,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Voltiyon,Zaran,2,1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 1,ItsMePugs,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 4,ShimadaTiger,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 5,Just Joe,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
gogetabro,Twiggs,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 2,Squidnow,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Trevor Tsu,Envy,2,1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Lurry,Superboy_,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
cheryo,defnotdylo,2,1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NERO,GalacticBounty,-1,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MacMens,Young_Lz_23,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Terb,Lambo Xiao Long,2,0,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Waffe115,SpicyFetus,2,1,Round 4,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,MFCR,3,2,Losers Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
cheryo,Young_Lz_23,3,2,Losers Round 7,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,CrispyCthulhu,3,0,Winners Quarter-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Trevor Tsu,MacMens,3,1,Winners Quarter-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Dusty,1,3,Winners Quarter-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,Papple,0,3,Winners Quarter-Final,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,SpicyFetus,3,0,Losers Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,Just Joe,3,1,Losers Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
CrispyCthulhu,cheryo,2,3,Losers Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MacMens,Young_Lz_23,2,3,Losers Round 6,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
UMISHO,AfterTheRaine,2,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
MFCR,DomiWurld,2,1,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
PMMadness,Coscu,2,1,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Dusty,MeatRodOfMisery,0,-1,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
K7 Showoff,Maj0ra,2,1,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Zintai,Hawffensive,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Papple,thieLupus,2,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Voltiyon,Loona,2,1,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 1,Sheepy,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 4,GAGler,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 5,Garbagepailkids,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 2,iScorpion,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
gogetabro,BAHRU,2,1,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NOT A REAL PERSON 3,Xerker,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
NERO,ItsMePugs,-1,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
cheryo,Twiggs,2,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
Lurry,ShimadaTiger,2,0,Round 3,9moons-weekly-30-guilty-gear-strive-1,rr-to-bracket,6.18.22
