player1,player2,score1,score2,round,tourneyName,eventName,date
saintv0,Yurikov,0,-1,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Meatloaf,PlantainPapi,3,1,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
galaxybutter,StrippedChicken,3,1,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Medic,Kaiina,3,1,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Testyourluck,NeuralArch,3,0,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
OmegaJSM,Squidlye,2,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Coach Steve,Shen Blaze,1,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
sin,CrimZon,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MrChupy01,Mushmak,3,2,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Sola,SwollenOsty,2,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
wffls,Lamayo,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Papa Leo,Shinblade,3,0,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Kensei,Z_Guy,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Barrik,pip gameing,3,2,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
K0ba,Blammo,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
CD Lime,PlantainPapi,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Yurikov,mewshmallow,3,0,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
mike_Saftig,ITH,-1,0,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Sumday,Kaiina,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Shenanigans_XX,StrippedChicken,1,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NeuralArch,NoXX,3,0,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MFCR,NBNHMR,0,3,Winners Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
UMISHO,Blammo,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
PORK LAZER,Superboy_,0,-1,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NBNHMR,StrippedChicken,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
SQ,NoXX,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Razzo,Kaiina,3,1,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Lurry,SwollenOsty,3,2,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Shenanigans_XX,Overcrack,0,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NeuralArch,Lolo,2,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
WC 44 ONLY,Falkor,-1,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
ITH,Tenack,0,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
WATER-1,Sola,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MjKurase,PlantainPapi,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Petrafied,mewshmallow,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Walter,Shen Blaze,3,1,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Yurikov,Mawquis,2,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
mike_Saftig,MunchenMan,-1,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Lapriz,CD Lime,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
SonAceKeem,Coach Steve,3,1,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Marvelo,pip gameing,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Remi Celeste,Z_Guy,3,1,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Testyourluck,Shinblade,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
K7 Showoff,Squidlye,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Papa Leo,Somnium,0,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Kensei,Medic,1,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
galaxybutter,Barrik,3,1,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Rat,Lamayo,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MFCR,Mushmak,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Eddventure,CrimZon,3,2,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
OddToaster,OmegaJSM,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
saintv0,wffls,3,0,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
40%Flashkick,Zintai,0,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MrChupy01,Meatloaf,2,3,Winners Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
mike_Saftig,DreeceDaBeast,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Superboy_,K0ba,-1,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Yurikov,DEMIURGE,3,2,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
CD Lime,SleepyPip0,3,1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NeuralArch,Icebound,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
WC 44 ONLY,Sumday,-1,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Shenanigans_XX,CanPakes,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
StrippedChicken,thiccblades,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NoXX,IamGhost,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Kaiina,TkG,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MFCR,Rat,3,1,Losers Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
OmegaJSM,DistruPick,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Coach Steve,AlexNoah89,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
40%Flashkick,sin,1,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
wffls,mahdoood,3,2,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MrChupy01,The Autman,3,2,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Papa Leo,JorJ,3,1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Kensei,Fizzgig,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Barrik,Avid,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Shen Blaze,Beamin,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Z_Guy,Puma,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Shinblade,sleepo,0,-1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
pip gameing,Based_Kami,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Sola,Rin,3,0,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Rat,OddToaster,3,0,Losers Semi-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
OddToaster,MFCR,0,3,Winners Semi-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
sin,StrippedChicken,2,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
DistruPick,Blammo,1,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Kaiina,mahdoood,0,-1,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
The Autman,NoXX,1,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
UMISHO,OddToaster,2,3,Winners Quarter-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Tenack,Avid,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
mewshmallow,Fizzgig,0,-1,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MjKurase,MFCR,1,3,Winners Quarter-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
PlantainPapi,JorJ,3,2,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NBNHMR,Remi Celeste,3,1,Winners Semi-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
AlexNoah89,SwollenOsty,2,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MunchenMan,Based_Kami,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
NBNHMR,Marvelo,3,1,Winners Quarter-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Mawquis,Puma,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
CD Lime,sleepo,0,-1,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Sola,Beamin,3,1,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Shen Blaze,Rin,3,2,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
SleepyPip0,Shinblade,2,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Falkor,Remi Celeste,2,3,Winners Quarter-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
DreeceDaBeast,pip gameing,-1,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
DEMIURGE,Z_Guy,0,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Squidlye,K0ba,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Lamayo,Sumday,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Icebound,Mushmak,1,3,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
CrimZon,CanPakes,0,-1,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
wffls,TkG,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Zintai,thiccblades,0,-1,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Meatloaf,IamGhost,3,0,Winners Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Remi Celeste,Rat,2,3,Losers Quarter-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
OddToaster,Falkor,3,2,Losers Quarter-Final,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
MjKurase,Rat,1,3,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
UMISHO,Eddventure,1,3,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Falkor,Zintai,3,1,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Marvelo,Walter,1,3,Losers Round 3,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Eddventure,Rat,2,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Walter,Falkor,1,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Rat,K7 Showoff,3,1,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Eddventure,Testyourluck,3,1,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Barrik,Zintai,0,3,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Walter,Medic,3,2,Losers Round 2,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Rat,PORK LAZER,3,1,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Tenack,K7 Showoff,0,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Eddventure,SQ,3,2,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Petrafied,Testyourluck,0,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Somnium,Barrik,2,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Lurry,Zintai,1,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Walter,Razzo,3,2,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Lolo,Medic,0,3,Losers Round 1,tns-guilty-gear-strive-59-pc,guilty-gear-strive-pc,11.28.22
Remi Celeste,justineola,3,2,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Razzo,Arbiter,3,2,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
SQ,Smitty_FGC,3,2,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
OddToaster,Lapriz,3,1,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Marvelo,mike_Saftig,3,1,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Kizzie Kay,MjKurase,1,3,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
NBNHMR,MacMens,3,1,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
daze,Solstice,3,2,Winners Semi-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Lurry,Mawquis,2,3,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
ITH,izzy,2,3,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Voltiyon,Bigbootyman445,2,3,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Sticky Fingers,PRBigButtJackson,3,1,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
TestMyLuck_,Ticklememour,0,3,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Beluga,pip gameing,3,1,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Osmosis,Young_Lz_23,3,0,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Frankopotamus,Lolo,0,3,Losers Round 4,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
NBNHMR,Razzo,3,0,Grand Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
SQ,PineappleHour,3,1,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Remi Celeste,Dusty,3,2,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Razzo,Somnium,3,0,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Arbiter,Lurry,3,1,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Smitty_FGC,ITH,3,1,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Voltiyon,justineola,0,3,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
NBNHMR,Young_Lz_23,3,0,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Marvelo,PRBigButtJackson,3,0,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
MacMens,Osmosis,3,0,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
OddToaster,Superboy_,3,1,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Kizzie Kay,Icebound,3,0,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
mike_Saftig,monte,3,1,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
daze,Lolo,3,1,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
TestMyLuck_,Lapriz,2,3,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
MjKurase,Beluga,3,2,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Solstice,Frankopotamus,3,0,Winners Quarter-Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
ITH,SpawN,3,0,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Voltiyon,Kensei,3,2,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Lurry,galaxybutter,3,1,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
PineappleHour,izzy,0,3,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Somnium,Mawquis,1,3,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Dusty,Bigbootyman445,0,3,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Beluga,Shífu,3,1,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
monte,Sticky Fingers,0,3,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Osmosis,DeathTheGamer,3,0,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
TestMyLuck_,Z_Guy,3,1,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
PRBigButtJackson,meesto finah,3,2,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Young_Lz_23,StrippedChicken,3,1,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Superboy_,Ticklememour,0,3,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Icebound,pip gameing,0,3,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Frankopotamus,Mystery Solver,3,2,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Lolo,BlueHek997,3,1,Losers Round 3,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
SpawN,K0ba,3,0,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
galaxybutter,Sunny,3,1,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Kensei,CD Lime,3,1,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Bigbootyman445,AlexNoah89,3,2,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Mawquis,Puma,3,2,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Beamin,izzy,0,3,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Z_Guy,wii sports,3,1,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
DeathTheGamer,RamenNodules,3,1,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
CanPakes,Sticky Fingers,0,3,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Shífu,Saint,3,0,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
CozyNines,StrippedChicken,0,3,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
SquidgeLuke,meesto finah,2,3,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Ticklememour,Lavender,3,1,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Ronincat,pip gameing,1,3,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Mystery Solver,ŴƗZDǾM,3,0,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
BlueHek997,Hachiman,3,0,Losers Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
NBNHMR,SQ,3,0,Winners Final,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Remi Celeste,meesto finah,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Razzo,Lavender,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
SQ,FGCsand,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Dusty,SquidgeLuke,3,1,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Ticklememour,Somnium,1,3,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
PineappleHour,Ronincat,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
NBNHMR,cristiano,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
BlueHek997,Young_Lz_23,0,3,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Arbiter,wii sports,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Smitty_FGC,Saint,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Sticky Fingers,Voltiyon,0,3,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
justineola,CanPakes,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
MacMens,ŴƗZDǾM,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Lurry,Z_Guy,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
ITH,Shífu,3,1,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
OddToaster,Puma,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Marvelo,AlexNoah89,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Osmosis,Mystery Solver,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Kizzie Kay,izzy,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Superboy_,Mawquis,3,2,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Tenack,Icebound,-1,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
daze,StrippedChicken,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
PRBigButtJackson,JJnews,3,2,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
MjKurase,K0ba,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
mike_Saftig,CD Lime,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
TestMyLuck_,Sunny,3,1,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Lolo,wffls,3,1,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Maelrawn,Beluga,0,3,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Solstice,RamenNodules,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Lapriz,Kuya_D,3,0,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
Kensei,monte,2,3,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
DeathTheGamer,Frankopotamus,2,3,Winners Round 2,tns-guilty-gear-strive-60-pc,guilty-gear-strive-pc,12.5.22
